Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label	
2	Elpistostegalia minus Panderichthys	0	loss of opercular	UBERON:2001875	'opercular series'	PATO:0000462	absent		
2	Elpistostegalia minus Panderichthys	0	loss of extrascapular bones	UBERON:2000663	extrascapula	PATO:0000462	absent		
2	Elpistostegalia minus Panderichthys	0	lost of posttemporals	UBERON:2000549	posttemporal	PATO:0000462	absent		
2	Elpistostegalia minus Panderichthys	0	ectepicondytlar processes extends distal to epipodial facets	UBERON:4200012	'ectepicondylar flange'	PATO:0002464	'extends beyond'	UBERON:4200214	'epipodial facet'
2	Elpistostegalia minus Panderichthys	0	radius is shorter than the humerus	UBERON:0001423	'radius bone'	PATO:0000574	'decreased length'	UBERON:0000976	humerus
2	Elpistostegalia minus Panderichthys	0	expanded ribs present	UBERON:0002228	rib	PATO:0000586	'increased size'		
2	Elpistostegalia minus Panderichthys	0	very short, laterally directed hyomandibulae	UBERON:0011606	'hyomandibular bone'	PATO:0000574	'decreased length'		
2	Elpistostegalia minus Panderichthys	0	very short, laterally directed hyomandibulae	UBERON:0011606	'hyomandibular bone'	PATO:0002497	'lateral orientation'		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)		mesial parasymphyseal foramen present	UBERON:4200246	'mesial parasymphysial foramen'	PATO:0000467	present		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	loss of Meckelian exposure in precoronoid fossa	UBERON:4200251 and (BFO:0000050 some (UBERON:0004704 and (BFO:0000050 some UBERON:4200234)))	'meckelian foramen' and (part_of some ('bone fossa' and (part_of some 'precoronoid bone')))	PATO:0000462	absent		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	forked prearticular	UBERON:0011637	'prearticular bone'	PATO:0001784	bifurcated		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	prearticular sutured to mesial lamina of splenial (i.e., mesial lamina of the splenial present)	UBERON:0000957 and (UBERON:in_median_plane_of some UBERON:0011635)	lamina and (in_median_plane_of some 'splenial bone')	PATO:0000467	present		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	prearticular sutured to mesial lamina of splenial (i.e., mesial lamina of the splenial present)	UBERON:0000957 and (UBERON:in_median_plane_of some UBERON:0011635)	lamina and (in_median_plane_of some 'splenial bone')	PATO:0002469	'sutured to'	UBERON:0011637	'prearticular bone'
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	well-defined dorsal longitudinal band of shagreen on prearticuular	UBERON:4200239 and (BFO:0000050 some (BSPO:0000679 and (BFO:0000050 some UBERON:0011637)))	'shagreen tooth field' and (part_of some ('dorsal margin' and (part_of some 'prearticular bone')))	PATO:0000467	present		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	square/parallelogram-shaped entepicondyle on humerus	UBERON:0006806	'entepicondyle of humerus'	PATO:0000413	square		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	square/parallelogram-shaped entepicondyle on humerus	UBERON:0006806	'entepicondyle of humerus'	PATO:0002317	parallelogram		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	fairly regular pit and ridge derma ornament	UBERON:0003113 and (BFO:0000053 some PATO:0002440)	dermatocranium and (bearer_of some ornamentation)	PATO:0002296	foveate		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	fairly regular pit and ridge derma ornament	UBERON:0003113 and (BFO:0000053 some PATO:0002440)	dermatocranium and (bearer_of some ornamentation)	PATO:0002358	ridged		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	starbursts radiating on at least some bones	UBERON:0003113 and (BFO:0000053 some PATO:0002440)	dermatocranium and (bearer_of some ornamentation)	PATO:0002065	'star shaped'		
3	Elginerpeton + remaining elpistostegalians: (This is equivalent to Tetrapoda)	0	loss of cleithral ornamentation	UBERON:0004741	cleithrum	PATO:0002442	unornamented		
4	Ventastega + remaining elpistostegalians	0	anterior and middle coronoid teeth ≤½ the height of dentary teeth	UBERON:0011603	'coronoid tooth'	PATO:0000569	'decreased height'	UBERON:0011594	'dentary tooth'
4	Ventastega + remaining elpistostegalians	0	anterior coronoid contacts splenial	BSPO:0000671 and (BFO:0000050 some UBERON:0011598)	'anterior margin' and (part_of some 'coronoid bone')	PATO:0001961	'in contact with'	UBERON:0011635	'splenial bone'
4	Ventastega + remaining elpistostegalians	0	posterior teeth ≥2x height of anterior teeth	UBERON:2001626 and (BSPO:0000122 some UBERON:0002244)	'premaxillary tooth' and (in_posterior_side_of some premaxilla)	PATO:0000570	'increased height'	UBERON:2001626 and (BSPO:0000123 some UBERON:0002244)	'premaxillary tooth' and (in_anterior_side_of some premaxilla)
5	Acanthostega + remaining elpistostegalians	13	single large foramen in the hypophyseal region of braincase	UBERON:0005744 and (BFO:0000050 some UBERON:4200248)	'bone foramen' and (part_of some 'hypophysial region')	PATO:0000586	'increased size'		
5	Acanthostega + remaining elpistostegalians	13	single large foramen in the hypophyseal region of braincase	UBERON:0005744 and (BFO:0000050 some UBERON:4200248)	'bone foramen' and (part_of some 'hypophysial region')	PATO_0000070 	count		
5	Acanthostega + remaining elpistostegalians	35	posterior coronoid not substantially longer than anterior coronoids	UBERON:4200237	'posterior coronoid bone'	PATO:0000573	'increased length'	UBERON:4200236	'anterior coronoid bone'
5	Acanthostega + remaining elpistostegalians	132	mandibular line canal mostly enclosed but short sections with open grooves	UBERON:0006673 and (BFO:0000053 some UBERON:0014764)	'mandibular canal' and (bearer_of some 'anatomical line along groove')	PATO:0005016	'surrounded by'	UBERON:0001684	mandible
5	Acanthostega + remaining elpistostegalians	132	mandibular line canal mostly enclosed but short sections with open grooves	UBERON:0006673 and (BFO:0000053 some UBERON:0014764)	'mandibular canal' and (bearer_of some 'anatomical line along groove')	PATO:0000610	open		
5	Acanthostega + remaining elpistostegalians	133	no surangular pit line	UBERON:4200243	'surangular pit line'	PATO:0000462	absent		
5	Acanthostega + remaining elpistostegalians	178	digits present	UBERON:0012150	'skeleton of digitopodium'	PATO:0000467	present		
6	Ichthyostega + remaining elpistostegalians	0	dentary teeth smaller than maxillary teeth	UBERON:0011594	'dentary tooth'	PATO:0000587	'decreased size'	UBERON:0011593	'maxillary tooth'
6	Ichthyostega + remaining elpistostegalians	0	anterior wall of vomer lacks teeth along the ridge	UBERON:0017615 and (BSPO:0000123 some UBERON:3000661)	'vomerine dentition' and (in_anterior_side_of some 'crista vomeri')	PATO:0000462	absent		
6	Ichthyostega + remaining elpistostegalians	0	medial exposure of dermopalatine, in addition to tooth roow	BSPO:0000083 and (BFO:0000050 some UBERON:0001682)	'medial region' and (part_of some 'palatine bone')	PATO:0002425	exposed		
6	Ichthyostega + remaining elpistostegalians	0	medial exposure of dermopalatine, in addition to tooth roow	UBERON:0012070	'palatal tooth'	PATO:0002425	exposed		
6	Ichthyostega + remaining elpistostegalians	0	loss of anocleithrum	UBERON:4000160	anocleithrum	PATO:0000462	absent		
6	Ichthyostega + remaining elpistostegalians	0	interclavicle with a posterior stalk	UBERON:4100006	'parasternal process'	PATO:0000467	present		
6	Ichthyostega + remaining elpistostegalians	0	radius and ulna about equal in length	UBERON:0001423	'radius bone'	PATO:0000122 and (similar_in_magnitude_relative_to some UBERON:0001424)	'equal length'		
6	Ichthyostega + remaining elpistostegalians	0	ulnar facet has some ventrally directed component	UBERON:4200192	'ulnar facet of the humerus'	PATO:0002501	'ventral orientation'		
6	Ichthyostega + remaining elpistostegalians	0	olecranon process present	UBERON:0006810	olecranon	PATO:0000467	present		
6	Ichthyostega + remaining elpistostegalians	0	at least some ventral component to ribs	UBERON:0014478 and (BFO:0000053 some BSPO:0000084)	'rib skeletal system' and (bearer_of some 'ventral region')	PATO:0000467	present		
